id,name,text,trans
0000000000000,少女,あの、すみません,[pre-translate]对不起，请问……
0000000000000,スタッフ,はい？,[pre-translate]什么事？
0000000000000,少女,握手会の受付ってどこですか？\nあ……このチラシのアイドルの…………,"[pre-translate]握手会的接待处在哪里？
啊……这张传单上的那个偶像的……"
0000000000000,スタッフ,ああ、ご案内しますね\nこちらへどうぞ,"[pre-translate]啊，我带您去吧。
请这边走。"
0000000000000,少女,はいっ……！\nあ、あと友達も一緒に……,"[pre-translate]好的……！
啊，还有朋友一起……"
0000000000000,少女,ねーえ、案内してくれるって！,[pre-translate]嘿，他们会带我们去！
0000000000000,少女,行こう、一緒に……！,[pre-translate]走吧，一起去……！
0000000000000,プロデューサー,…………,[pre-translate]…………
0000000000000,プロデューサー,お疲れ様です,[pre-translate]辛苦了。
0000000000000,スタッフ,あ、お疲れ様ですー！,[pre-translate]啊，辛苦了！
0000000000000,プロデューサー,状況、どうでしょう……？\nお客さんの入りは……,"[pre-translate]现在情况怎么样……？
客人的入场情况如何……"
0000000000000,スタッフ,喜んでください、想定よりいい感じです！,[pre-translate]请放心，比预想的好！
0000000000000,スタッフ,今、待機列に並んでくれているのは──,[pre-translate]现在排队等候的人数是──
0000000000000,スタッフ,20人！,[pre-translate]20人！
0000000000000,プロデューサー,そんなに……\nそれは嬉しいですね……！,"[pre-translate]这么多……
那太好了……！"
0000000000000,スタッフ,ええ、新人アイドルの中でも、\nかなり注目してもらえているみたいです,[pre-translate]嗯，似乎在新人偶像中也受到了相当的关注。
0000000000000,スタッフ,開始時間前ですし、まだ増えるでしょう\nあともう少ししたら最後尾案内出しますので,[pre-translate]现在还没到开始时间，人数还会增加的。稍后会通知最后一位的位置。
0000000000000,プロデューサー,ありがとうございます\nよろしくお願いします……！,[pre-translate]谢谢你们！请多多关照！
4001060010010,真乃,──……輝きをみんなに届けよう,[pre-translate]──……让光芒传达给大家吧。
4001060010011,一同,イルミネーションスターズ……！,[pre-translate]Illumination Stars……！
0000000000000,プロデューサー,はは、準備万端みたいだな,[pre-translate]哈哈，看起来准备充分啊。
4001060010020,めぐる,あっ、プロデューサー！\nお疲れさまー！,[pre-translate]啊，制作人！辛苦啦！
0000000000000,プロデューサー,あと少しで開始時間だから移動しようか\n荷物は置いていっていいから,[pre-translate]马上就要开始了，赶紧移动吧。行李可以放在这里。
4001060010030,めぐる,スマホとかお財布も？,[pre-translate]手机和钱包呢？
0000000000000,プロデューサー,ああ、貴重品は預かるよ\nロッカーに入れておく,[pre-translate]啊，贵重物品我来保管。放在储物柜里就好了。
0000000000000,プロデューサー,真乃と灯織はどうだ\n他に何か心配なことはないか？,[pre-translate]真乃和灯織呢？还有其他需要担心的事情吗？
4001060010031,真乃＆灯織,………………,[pre-translate]………………
4001060010040,真乃,…………だ、大丈夫です……っ,[pre-translate]…………没、没问题……
4001060010050,灯織,私も……ここまで来たらやるしかないので……\n頑張ります,"[pre-translate]我也……既然已经到了这里，只能拼尽全力了……
我会加油的。"
0000000000000,プロデューサー,……うん,[pre-translate]……嗯
0000000000000,プロデューサー,大丈夫\n前にも言ったかもしれないが──,"[pre-translate]没关系
可能之前也说过了──"
0000000000000,プロデューサー,今日、来てくれているのは、\n３人を応援したいと思ってくれている人たちだ,[pre-translate]今天来的人，都是想要支持三个人的人们
0000000000000,プロデューサー,だから、大丈夫,[pre-translate]所以，没关系
4001060010051,一同,…………,[pre-translate]…………
0000000000000,プロデューサー,今日は、想いをいただくという気持ちで向き合ってごらん,[pre-translate]今天，请试着用接受他们的心情来面对吧
0000000000000,プロデューサー,そうすればきっと３人の想い……輝きも、\nお客さんに届くと思うよ,[pre-translate]这样的话，三个人的心意……闪耀的光芒，也能够传达给观众们了
4001060010052,一同,……っ,[pre-translate]……
4001060010053,一同,はい……っ,[pre-translate]好的……
0000000000000,プロデューサー,はは、おう！\nみんなで一緒に頑張ろう……！,"[pre-translate]哈哈，好！
大家一起加油……！"
4001060010060,真乃,……灯織ちゃん、めぐるちゃん,[pre-translate]……灯織酱，梅格酱
4001060010070,真乃,行こう、一緒に……っ,[pre-translate]一起去吧……！
4001060010071,灯織＆めぐる,うん,[pre-translate]好的
4001060010080,めぐる,ねぇ……\n真乃、灯織……,"[pre-translate]嗯……
真乃，灯織……"
4001060010090,真乃,うん……？,[pre-translate]嗯……？
4001060010100,灯織,何……？,[pre-translate]怎么了……？
4001060010110,めぐる,こうやって一緒にいられるの\n嬉しいよ,[pre-translate]能够一起在这里真是太好了，\n感到很开心
4001060010120,めぐる,わたしたちがイルミネになったあの日から──……,[pre-translate]从我们成为Illumination Stars的那一天起──……
4001060010130,めぐる,プロデューサー！\nイルミネーションスターズ、ただいま戻りましたー！,[pre-translate]制作人！\nIllumination Stars回来了！
0000000000000,プロデューサー,おう、お疲れ様！\nどうだった、自主練は,[pre-translate]哦，辛苦了！\n怎么样，自主练习怎么样了？
4001060010140,灯織,今日は基礎のみ行いました\n一番大切な部分なので,[pre-translate]今天只进行了基础训练，\n因为这是最重要的部分
4001060010150,真乃,……はい……新しい曲をもらったら、\nすぐに覚えられるように基礎を固めようって……,[pre-translate]……是的……我们商量过，\n要在收到新歌后，尽快巩固基础……
4001060010160,めぐる,みんなで話して決めたんだよねー！,[pre-translate]我们一起商量决定的哦！
0000000000000,プロデューサー,はは、その様子だと、\nだいぶいい時間になったみたいだな,[pre-translate]哈哈，看起来时间已经不早了呢
0000000000000,プロデューサー,……うん、それじゃ,[pre-translate]……嗯，那么
0000000000000,プロデューサー,たくさん頑張ってくれている３人宛だ\n受け取ってくれ,[pre-translate]这封信是给努力的三位的\n请收下吧
4001060010170,真乃,……？\nお手紙、ですか……？,[pre-translate]……？\n这是信……？
0000000000000,プロデューサー,ファンレターだよ\n……最初のファンレターだ,[pre-translate]这是粉丝来信\n……是第一封哦
4001060010171,一同,……！,[pre-translate]……！
0000000000000,プロデューサー,先に封を切ってしまっているのは申し訳ない\n防犯の都合で中身を確認してから渡すことになっていて……,[pre-translate]抱歉提前打开信封了\n因为为了防止犯罪，必须先确认内容再交给你们……
4001060010180,真乃,……い、いえ……っ,[pre-translate]……没、没有关系……
4001060010190,めぐる,ね、ねぇ……！\n今読んでいいの……！？,[pre-translate]嘿，嘿……！\n现在可以看了吗……！？
0000000000000,プロデューサー,もちろん！,[pre-translate]当然可以！
4001060010200,灯織,あ、ありがとうございます……！,[pre-translate]谢，谢谢……！
4001060010210,めぐる,すごい、すごい……！\n何通あるんだろうこれ……！,[pre-translate]好厉害，好厉害……！\n这到底有多少封信啊……！
4001060010220,真乃,ほ、ほわぁ……っ,[pre-translate]呼，呼哇……
