id,name,text,trans
0000000000000,プロデューサー,真乃！,[pre-translate]真乃！
0000000000000,プロデューサー,よかったらこれ……\n今回届いたファンレターだ,[pre-translate]如果可以的话，这个……\n是这次收到的粉丝来信。
4001060070010,真乃,ほわぁ……っ\nこ、こんなにたくさん……,[pre-translate]哇……\n这、这么多……
0000000000000,プロデューサー,はは、ちょっと持ち帰れる量じゃないと思うから\n必要だったら家まで運ぶよ,[pre-translate]哈哈，我觉得这个量有点太多了，\n如果需要的话我可以帮你送到家里。
4001060070020,真乃,……ありがとうございますっ,[pre-translate]……谢谢你。
4001060070030,真乃,…………,[pre-translate]…………
4001060070040,真乃,流れ星の封筒……,[pre-translate]流星信封……
0000000000000,プロデューサー,え？\nもしかして……,[pre-translate]诶？\n难道是……
4001060070050,真乃,……？,[pre-translate]……？
0000000000000,プロデューサー,ああ、いや……,[pre-translate]啊，不……
0000000000000,プロデューサー,いや、かわいい封筒だなと思って,[pre-translate]不，只是觉得这个信封很可爱。
4001060070060,真乃,…………,[pre-translate]…………
4001060070070,真乃,はい、とっても可愛い封筒……,[pre-translate]是的，这个信封真的很可爱……
4001060070080,真乃,中の手紙も大切に読みます……っ,[pre-translate]我会好好读信的……
0000000000000,プロデューサー,……ああ,[pre-translate]……啊啊
4001060070090,真乃,…………,[pre-translate]…………
4001060070100,真乃,……流れ星の封筒や便箋は、\nたくさんいただくんですけれど,[pre-translate]……虽然我收到了很多流星信封和便条
4001060070110,真乃,どれも少しずつ違うんです,[pre-translate]但每一封都稍有不同
4001060070120,真乃,封をするシールとか、文字のインクとか、\n手紙の折りたたみ方とか……,[pre-translate]封口贴纸、字迹颜料、信纸折叠方式……
4001060070130,真乃,だから……,[pre-translate]所以……
4001060070140,真乃,………………,[pre-translate]………………
0000000000000,プロデューサー,……\nああ、そうだよな,[pre-translate]……啊，确实是这样啊
0000000000000,プロデューサー,ひとつひとつ、違うし……,[pre-translate]每一封都不同……
0000000000000,プロデューサー,忘れられないよな、全部,[pre-translate]我永远都不会忘记它们
4001060070150,真乃,…………はい,[pre-translate]…………好的
0000000000000,プロデューサー,本当に,[pre-translate]真的
0000000000000,プロデューサー,本当に、俺は気にしすぎていたんだな,[pre-translate]我真的是太过在意了吧
0000000000000,番組ディレクター,──まだ10代だから仕方ないかもしれないけど\n本当に『ずっと一緒』なんて、あるわけないんだから,[pre-translate]──虽然可能是因为还是十几岁吧，但是“永远在一起”这种事情是不存在的
0000000000000,プロデューサー,真乃も、灯織も、めぐるも\n……ちゃんと現実を知っている,[pre-translate]真乃、灯织、巡游……都很清楚现实的情况
0000000000000,プロデューサー,誰も口にしていないけど、\n知っているし、気付いている,[pre-translate]虽然没有人说出口，但是大家都知道，都已经意识到了
0000000000000,プロデューサー,流れ星の手紙が届かなくなったことも、\n友達とは疎遠になってしまっただろうことも,[pre-translate]流星的信没有送到，\n和朋友疏远了。
4001060070160,off,おばあちゃんになっても、\nずーっとイルミネでいたいねって！,[pre-translate]就算变成奶奶了，\n也想一直在Illumination里呢！
0000000000000,プロデューサー,『ずっと』がないことも,[pre-translate]没有“一直”这个词也一样。
4001060070170,off,……今日勉強したことを、\n絶対イルミネのステージに活かします,[pre-translate]……一定会把今天学到的东西，\n活用在Illumination的舞台上。
